Current learning rate: 0.001
Epoch: [17][ 30/383]	Loss 0.2844 (0.3938)	Accuracy 88.281 (86.467)
Epoch: [17][ 40/383]	Loss 0.4547 (0.3919)	Accuracy 85.156 (86.566)
Epoch: [17][ 50/383]	Loss 0.3337 (0.3914)	Accuracy 89.062 (86.612)
Epoch: [17][ 60/383]	Loss 0.3918 (0.3906)	Accuracy 85.938 (86.527)
Epoch: [17][ 70/383]	Loss 0.3610 (0.3896)	Accuracy 85.156 (86.488)
Epoch: [17][ 80/383]	Loss 0.2303 (0.3883)	Accuracy 92.969 (86.574)
Epoch: [17][ 90/383]	Loss 0.4378 (0.3916)	Accuracy 80.469 (86.556)
Epoch: [17][100/383]	Loss 0.3617 (0.3890)	Accuracy 88.281 (86.672)
Epoch: [17][110/383]	Loss 0.4647 (0.3919)	Accuracy 81.250 (86.543)
Epoch: [17][120/383]	Loss 0.5087 (0.3945)	Accuracy 83.594 (86.454)
Epoch: [17][130/383]	Loss 0.4708 (0.3939)	Accuracy 82.031 (86.468)
Epoch: [17][140/383]	Loss 0.6455 (0.3940)	Accuracy 82.031 (86.442)
Epoch: [17][150/383]	Loss 0.5228 (0.3964)	Accuracy 85.156 (86.315)
Epoch: [17][160/383]	Loss 0.3783 (0.3977)	Accuracy 89.844 (86.243)
Epoch: [17][170/383]	Loss 0.3501 (0.4011)	Accuracy 86.719 (86.084)
Epoch: [17][180/383]	Loss 0.4091 (0.4018)	Accuracy 87.500 (86.063)
Epoch: [17][190/383]	Loss 0.4274 (0.4030)	Accuracy 85.156 (85.954)
Epoch: [17][200/383]	Loss 0.3356 (0.4038)	Accuracy 87.500 (85.938)
Epoch: [17][210/383]	Loss 0.4995 (0.4046)	Accuracy 81.250 (85.915)
Epoch: [17][220/383]	Loss 0.3049 (0.4059)	Accuracy 88.281 (85.853)
Epoch: [17][230/383]	Loss 0.5720 (0.4087)	Accuracy 80.469 (85.741)
Epoch: [17][240/383]	Loss 0.4545 (0.4091)	Accuracy 85.156 (85.769)
Epoch: [17][250/383]	Loss 0.4554 (0.4110)	Accuracy 83.594 (85.670)
Epoch: [17][260/383]	Loss 0.4151 (0.4132)	Accuracy 85.938 (85.590)
Epoch: [17][270/383]	Loss 0.3255 (0.4129)	Accuracy 89.062 (85.580)
Epoch: [17][280/383]	Loss 0.5144 (0.4146)	Accuracy 83.594 (85.518)
Epoch: [17][290/383]	Loss 0.4821 (0.4157)	Accuracy 80.469 (85.500)
Epoch: [17][300/383]	Loss 0.5462 (0.4174)	Accuracy 78.906 (85.434)
Epoch: [17][310/383]	Loss 0.4263 (0.4185)	Accuracy 85.938 (85.395)
Epoch: [17][320/383]	Loss 0.4604 (0.4194)	Accuracy 82.031 (85.375)
Epoch: [17][330/383]	Loss 0.6395 (0.4225)	Accuracy 76.562 (85.293)
Epoch: [17][340/383]	Loss 0.4417 (0.4235)	Accuracy 85.938 (85.280)
Epoch: [17][350/383]	Loss 0.3493 (0.4240)	Accuracy 87.500 (85.268)
Epoch: [17][360/383]	Loss 0.4317 (0.4257)	Accuracy 83.594 (85.217)
Epoch: [17][370/383]	Loss 0.4382 (0.4271)	Accuracy 85.156 (85.158)
Epoch: [17][380/383]	Loss 0.5775 (0.4285)	Accuracy 81.250 (85.095)
Test: [  0/164]	Loss 0.8747 (0.8747)	Accuracy 70.312 (70.312)
Test: [ 10/164]	Loss 0.7936 (0.8237)	Accuracy 77.344 (70.241)
Test: [ 20/164]	Loss 1.6505 (0.9608)	Accuracy 51.562 (66.481)
Test: [ 30/164]	Loss 1.4389 (1.0251)	Accuracy 60.156 (64.970)
Test: [ 40/164]	Loss 1.0646 (1.0625)	Accuracy 66.406 (64.329)
Test: [ 50/164]	Loss 0.4141 (1.0509)	Accuracy 85.156 (65.211)
Test: [ 60/164]	Loss 0.7911 (1.0068)	Accuracy 75.000 (66.752)
Test: [ 70/164]	Loss 0.4967 (0.9504)	Accuracy 82.031 (68.695)
Test: [ 80/164]	Loss 0.9202 (0.9086)	Accuracy 69.531 (70.023)
Test: [ 90/164]	Loss 0.5105 (0.8974)	Accuracy 82.812 (70.407)
Test: [100/164]	Loss 0.0320 (0.8361)	Accuracy 100.000 (72.409)
Test: [110/164]	Loss 0.0711 (0.7749)	Accuracy 97.656 (74.507)
Test: [120/164]	Loss 0.3314 (0.7286)	Accuracy 89.062 (76.098)
Test: [130/164]	Loss 0.3827 (0.7036)	Accuracy 92.969 (77.016)
Test: [140/164]	Loss 0.5732 (0.6794)	Accuracy 79.688 (77.892)
Test: [150/164]	Loss 0.5867 (0.6673)	Accuracy 81.250 (78.306)
Test: [160/164]	Loss 0.7287 (0.6635)	Accuracy 74.219 (78.450)
 * Accuracy 78.597
Current best accuracy: 78.59660339355469
459.0096161365509
Current learning rate: 0.001
Epoch: [18][  0/383]	Loss 0.2621 (0.2621)	Accuracy 92.188 (92.188)
Epoch: [18][ 10/383]	Loss 0.3324 (0.3594)	Accuracy 89.062 (87.429)
Epoch: [18][ 20/383]	Loss 0.3907 (0.3812)	Accuracy 87.500 (86.868)
Epoch: [18][ 30/383]	Loss 0.4000 (0.3900)	Accuracy 88.281 (86.341)
Epoch: [18][ 40/383]	Loss 0.4882 (0.3815)	Accuracy 82.812 (86.757)
Epoch: [18][ 50/383]	Loss 0.5401 (0.3866)	Accuracy 80.469 (86.612)
Epoch: [18][ 60/383]	Loss 0.3122 (0.3853)	Accuracy 90.625 (86.616)
Epoch: [18][ 70/383]	Loss 0.3739 (0.3838)	Accuracy 90.625 (86.620)
Epoch: [18][ 80/383]	Loss 0.3558 (0.3893)	Accuracy 90.625 (86.487)
Epoch: [18][ 90/383]	Loss 0.3302 (0.3905)	Accuracy 89.062 (86.418)
Epoch: [18][100/383]	Loss 0.3944 (0.3932)	Accuracy 87.500 (86.332)
Epoch: [18][110/383]	Loss 0.3500 (0.3923)	Accuracy 86.719 (86.339)
Epoch: [18][120/383]	Loss 0.3844 (0.3955)	Accuracy 82.812 (86.215)
Epoch: [18][130/383]	Loss 0.3900 (0.3937)	Accuracy 88.281 (86.277)
Epoch: [18][140/383]	Loss 0.4238 (0.3936)	Accuracy 85.156 (86.242)
Epoch: [18][150/383]	Loss 0.3307 (0.3935)	Accuracy 88.281 (86.284)
Epoch: [18][160/383]	Loss 0.3957 (0.3940)	Accuracy 84.375 (86.219)
Epoch: [18][170/383]	Loss 0.5595 (0.3953)	Accuracy 82.031 (86.216)
Epoch: [18][180/383]	Loss 0.3666 (0.3978)	Accuracy 84.375 (86.063)
Epoch: [18][190/383]	Loss 0.3760 (0.3977)	Accuracy 82.812 (86.040)
Epoch: [18][200/383]	Loss 0.4135 (0.3975)	Accuracy 87.500 (86.054)
Epoch: [18][210/383]	Loss 0.4739 (0.3985)	Accuracy 85.156 (86.008)
Epoch: [18][220/383]	Loss 0.5165 (0.4002)	Accuracy 82.812 (85.945)
Epoch: [18][230/383]	Loss 0.5351 (0.4021)	Accuracy 82.031 (85.866)
Epoch: [18][240/383]	Loss 0.4806 (0.4054)	Accuracy 79.688 (85.733)
Epoch: [18][250/383]	Loss 0.4974 (0.4086)	Accuracy 80.469 (85.604)
Epoch: [18][260/383]	Loss 0.5364 (0.4102)	Accuracy 79.688 (85.539)
Epoch: [18][270/383]	Loss 0.3968 (0.4121)	Accuracy 85.938 (85.479)
Epoch: [18][280/383]	Loss 0.4662 (0.4140)	Accuracy 83.594 (85.395)
Epoch: [18][290/383]	Loss 0.4511 (0.4169)	Accuracy 86.719 (85.253)
Epoch: [18][300/383]	Loss 0.4111 (0.4174)	Accuracy 84.375 (85.226)
Epoch: [18][310/383]	Loss 0.4565 (0.4191)	Accuracy 85.156 (85.144)
Epoch: [18][320/383]	Loss 0.4057 (0.4199)	Accuracy 87.500 (85.093)
Epoch: [18][330/383]	Loss 0.5550 (0.4207)	Accuracy 78.906 (85.036)
Epoch: [18][340/383]	Loss 0.4602 (0.4218)	Accuracy 82.812 (85.005)
Epoch: [18][350/383]	Loss 0.4052 (0.4224)	Accuracy 84.375 (85.027)
Epoch: [18][360/383]	Loss 0.4205 (0.4230)	Accuracy 85.938 (84.985)
Epoch: [18][370/383]	Loss 0.4345 (0.4245)	Accuracy 86.719 (84.952)
Epoch: [18][380/383]	Loss 0.4476 (0.4254)	Accuracy 80.469 (84.933)
Test: [  0/164]	Loss 1.3371 (1.3371)	Accuracy 46.094 (46.094)
Test: [ 10/164]	Loss 1.0328 (1.2549)	Accuracy 66.406 (53.551)
Test: [ 20/164]	Loss 2.1826 (1.4432)	Accuracy 31.250 (50.186)
Test: [ 30/164]	Loss 0.7163 (1.3090)	Accuracy 78.125 (55.746)
Test: [ 40/164]	Loss 0.5366 (1.1406)	Accuracy 85.156 (61.757)
Test: [ 50/164]	Loss 0.3416 (1.0244)	Accuracy 89.062 (65.931)
Test: [ 60/164]	Loss 0.7803 (0.9690)	Accuracy 75.000 (68.148)
Test: [ 70/164]	Loss 0.6386 (0.9260)	Accuracy 78.906 (69.707)
Test: [ 80/164]	Loss 0.8312 (0.8837)	Accuracy 73.438 (71.055)
Test: [ 90/164]	Loss 0.8897 (0.8809)	Accuracy 71.875 (71.274)
Test: [100/164]	Loss 0.0347 (0.8278)	Accuracy 98.438 (73.105)
Test: [110/164]	Loss 0.2752 (0.7729)	Accuracy 92.188 (74.986)
Test: [120/164]	Loss 0.2093 (0.7242)	Accuracy 92.188 (76.575)
Test: [130/164]	Loss 0.2266 (0.6859)	Accuracy 94.531 (77.839)
Test: [140/164]	Loss 0.3513 (0.6551)	Accuracy 89.062 (78.851)
Test: [150/164]	Loss 0.7663 (0.6542)	Accuracy 74.219 (78.880)
Test: [160/164]	Loss 1.6949 (0.6748)	Accuracy 57.812 (78.319)
 * Accuracy 78.220
Current best accuracy: 78.59660339355469
461.47732305526733
Current learning rate: 0.001
Epoch: [19][  0/383]	Loss 0.4666 (0.4666)	Accuracy 85.938 (85.938)
Epoch: [19][ 10/383]	Loss 0.5072 (0.4007)	Accuracy 84.375 (86.151)
Epoch: [19][ 20/383]	Loss 0.3639 (0.3958)	Accuracy 85.156 (85.826)
Epoch: [19][ 30/383]	Loss 0.3309 (0.3853)	Accuracy 89.062 (86.064)
Epoch: [19][ 40/383]	Loss 0.5259 (0.3817)	Accuracy 81.250 (86.338)
Epoch: [19][ 50/383]	Loss 0.3751 (0.3889)	Accuracy 87.500 (86.213)
Epoch: [19][ 60/383]	Loss 0.3370 (0.3893)	Accuracy 87.500 (86.104)
Epoch: [19][ 70/383]	Loss 0.4247 (0.3901)	Accuracy 80.469 (85.971)
Epoch: [19][ 80/383]	Loss 0.2424 (0.3886)	Accuracy 92.969 (86.140)
Epoch: [19][ 90/383]	Loss 0.5158 (0.3855)	Accuracy 81.250 (86.169)
Epoch: [19][100/383]	Loss 0.4133 (0.3878)	Accuracy 84.375 (86.123)
Epoch: [19][110/383]	Loss 0.3223 (0.3892)	Accuracy 87.500 (86.135)
Epoch: [19][120/383]	Loss 0.3273 (0.3885)	Accuracy 89.062 (86.144)
Epoch: [19][130/383]	Loss 0.4124 (0.3869)	Accuracy 85.156 (86.164)
Epoch: [19][140/383]	Loss 0.3167 (0.3861)	Accuracy 88.281 (86.231)
Epoch: [19][150/383]	Loss 0.4422 (0.3849)	Accuracy 83.594 (86.331)
Epoch: [19][160/383]	Loss 0.3749 (0.3846)	Accuracy 87.500 (86.335)
Epoch: [19][170/383]	Loss 0.4682 (0.3865)	Accuracy 84.375 (86.358)
Epoch: [19][180/383]	Loss 0.4157 (0.3884)	Accuracy 83.594 (86.244)
Epoch: [19][190/383]	Loss 0.3434 (0.3884)	Accuracy 89.062 (86.297)
Epoch: [19][200/383]	Loss 0.4049 (0.3884)	Accuracy 85.938 (86.307)
Epoch: [19][210/383]	Loss 0.3437 (0.3886)	Accuracy 90.625 (86.319)
Epoch: [19][220/383]	Loss 0.4664 (0.3910)	Accuracy 80.469 (86.263)
Epoch: [19][230/383]	Loss 0.3629 (0.3924)	Accuracy 88.281 (86.198)
Epoch: [19][240/383]	Loss 0.4769 (0.3960)	Accuracy 85.156 (86.087)
Epoch: [19][250/383]	Loss 0.3537 (0.3968)	Accuracy 88.281 (86.071)
Epoch: [19][260/383]	Loss 0.1655 (0.3964)	Accuracy 94.531 (86.066)
Epoch: [19][270/383]	Loss 0.3786 (0.3983)	Accuracy 87.500 (85.984)
Epoch: [19][280/383]	Loss 0.3378 (0.3981)	Accuracy 89.844 (86.013)
Epoch: [19][290/383]	Loss 0.4141 (0.3990)	Accuracy 86.719 (85.975)
Epoch: [19][300/383]	Loss 0.4238 (0.3993)	Accuracy 86.719 (85.982)
Epoch: [19][310/383]	Loss 0.4691 (0.3982)	Accuracy 85.156 (86.018)
Epoch: [19][320/383]	Loss 0.4016 (0.3990)	Accuracy 85.156 (85.986)
Epoch: [19][330/383]	Loss 0.3505 (0.4000)	Accuracy 89.062 (85.952)
Epoch: [19][340/383]	Loss 0.5626 (0.4006)	Accuracy 80.469 (85.935)
Epoch: [19][350/383]	Loss 0.4183 (0.4007)	Accuracy 88.281 (85.960)
Epoch: [19][360/383]	Loss 0.5199 (0.4023)	Accuracy 78.906 (85.879)
Epoch: [19][370/383]	Loss 0.4147 (0.4034)	Accuracy 85.156 (85.824)
Epoch: [19][380/383]	Loss 0.3855 (0.4037)	Accuracy 87.500 (85.837)
Test: [  0/164]	Loss 1.2741 (1.2741)	Accuracy 57.812 (57.812)
Test: [ 10/164]	Loss 1.1374 (1.0402)	Accuracy 66.406 (63.849)
Test: [ 20/164]	Loss 1.8843 (1.1732)	Accuracy 42.188 (60.305)
Test: [ 30/164]	Loss 0.9949 (1.1674)	Accuracy 70.312 (61.215)
Test: [ 40/164]	Loss 0.5567 (1.0618)	Accuracy 78.125 (64.768)
Test: [ 50/164]	Loss 0.2339 (0.9618)	Accuracy 92.969 (68.153)
Test: [ 60/164]	Loss 0.8055 (0.9024)	Accuracy 75.781 (70.031)
Test: [ 70/164]	Loss 0.5049 (0.8647)	Accuracy 82.812 (71.556)
Test: [ 80/164]	Loss 0.9387 (0.8227)	Accuracy 73.438 (73.071)
Test: [ 90/164]	Loss 1.2997 (0.8491)	Accuracy 61.719 (72.639)
Test: [100/164]	Loss 0.0886 (0.8059)	Accuracy 98.438 (74.219)
Test: [110/164]	Loss 0.0705 (0.7578)	Accuracy 97.656 (75.739)
Test: [120/164]	Loss 0.0253 (0.7070)	Accuracy 100.000 (77.305)
Test: [130/164]	Loss 0.2410 (0.6671)	Accuracy 92.969 (78.602)
Test: [140/164]	Loss 0.4748 (0.6350)	Accuracy 89.062 (79.715)
Test: [150/164]	Loss 0.6067 (0.6364)	Accuracy 77.344 (79.667)
Test: [160/164]	Loss 1.0977 (0.6398)	Accuracy 68.750 (79.571)
 * Accuracy 79.554
Current best accuracy: 79.55411529541016
460.1342680454254
Current learning rate: 0.001
Epoch: [20][  0/383]	Loss 0.4416 (0.4416)	Accuracy 88.281 (88.281)
Epoch: [20][ 10/383]	Loss 0.2759 (0.3681)	Accuracy 89.844 (87.074)
Epoch: [20][ 20/383]	Loss 0.3642 (0.3524)	Accuracy 86.719 (87.649)
Epoch: [20][ 30/383]	Loss 0.4169 (0.3510)	Accuracy 84.375 (87.954)
Epoch: [20][ 40/383]	Loss 0.3611 (0.3480)	Accuracy 86.719 (87.976)
Epoch: [20][ 50/383]	Loss 0.3949 (0.3492)	Accuracy 90.625 (88.067)
Epoch: [20][ 60/383]	Loss 0.4569 (0.3596)	Accuracy 85.156 (87.769)
Epoch: [20][ 70/383]	Loss 0.3487 (0.3548)	Accuracy 85.156 (87.885)
Epoch: [20][ 80/383]	Loss 0.3626 (0.3564)	Accuracy 86.719 (87.760)
Epoch: [20][ 90/383]	Loss 0.4782 (0.3562)	Accuracy 83.594 (87.749)
Epoch: [20][100/383]	Loss 0.3916 (0.3574)	Accuracy 87.500 (87.647)
Epoch: [20][110/383]	Loss 0.4228 (0.3583)	Accuracy 84.375 (87.591)
Epoch: [20][120/383]	Loss 0.3016 (0.3563)	Accuracy 89.844 (87.687)
Epoch: [20][130/383]	Loss 0.4028 (0.3541)	Accuracy 82.031 (87.768)
Epoch: [20][140/383]	Loss 0.3800 (0.3535)	Accuracy 87.500 (87.877)
Epoch: [20][150/383]	Loss 0.3611 (0.3568)	Accuracy 86.719 (87.728)
Epoch: [20][160/383]	Loss 0.3997 (0.3599)	Accuracy 84.375 (87.621)
Epoch: [20][170/383]	Loss 0.3964 (0.3606)	Accuracy 86.719 (87.578)
Epoch: [20][180/383]	Loss 0.4072 (0.3623)	Accuracy 85.156 (87.539)
Epoch: [20][190/383]	Loss 0.3889 (0.3627)	Accuracy 86.719 (87.500)
Epoch: [20][200/383]	Loss 0.5740 (0.3629)	Accuracy 84.375 (87.512)
Epoch: [20][210/383]	Loss 0.5428 (0.3649)	Accuracy 81.250 (87.419)
Epoch: [20][220/383]	Loss 0.3558 (0.3661)	Accuracy 85.938 (87.373)
Epoch: [20][230/383]	Loss 0.3290 (0.3689)	Accuracy 86.719 (87.267)
Epoch: [20][240/383]	Loss 0.4426 (0.3706)	Accuracy 86.719 (87.221)
Epoch: [20][250/383]	Loss 0.4044 (0.3725)	Accuracy 86.719 (87.123)
Epoch: [20][260/383]	Loss 0.3220 (0.3722)	Accuracy 89.844 (87.141)
Epoch: [20][270/383]	Loss 0.3471 (0.3745)	Accuracy 89.844 (87.062)
Epoch: [20][280/383]	Loss 0.2569 (0.3735)	Accuracy 92.188 (87.069)
Epoch: [20][290/383]	Loss 0.2770 (0.3733)	Accuracy 89.844 (87.073)
Epoch: [20][300/383]	Loss 0.4308 (0.3749)	Accuracy 84.375 (86.978)
Epoch: [20][310/383]	Loss 0.4406 (0.3764)	Accuracy 85.156 (86.950)
Epoch: [20][320/383]	Loss 0.3391 (0.3775)	Accuracy 88.281 (86.923)
Epoch: [20][330/383]	Loss 0.4378 (0.3786)	Accuracy 84.375 (86.882)
Epoch: [20][340/383]	Loss 0.3004 (0.3788)	Accuracy 87.500 (86.852)
Epoch: [20][350/383]	Loss 0.5473 (0.3797)	Accuracy 78.125 (86.808)
Epoch: [20][360/383]	Loss 0.4335 (0.3812)	Accuracy 83.594 (86.740)
Epoch: [20][370/383]	Loss 0.3995 (0.3829)	Accuracy 89.844 (86.677)
Epoch: [20][380/383]	Loss 0.6843 (0.3844)	Accuracy 80.469 (86.647)
Test: [  0/164]	Loss 1.3309 (1.3309)	Accuracy 57.031 (57.031)
Test: [ 10/164]	Loss 1.1173 (0.9896)	Accuracy 68.750 (64.986)
Test: [ 20/164]	Loss 1.8032 (1.1496)	Accuracy 47.656 (61.086)
Test: [ 30/164]	Loss 1.4743 (1.1530)	Accuracy 63.281 (62.399)
Test: [ 40/164]	Loss 0.8813 (1.0866)	Accuracy 70.312 (64.882)
Test: [ 50/164]	Loss 0.3222 (0.9962)	Accuracy 85.938 (67.846)
Test: [ 60/164]	Loss 0.6063 (0.9196)	Accuracy 83.594 (70.364)
Test: [ 70/164]	Loss 0.4161 (0.8461)	Accuracy 88.281 (72.854)
Test: [ 80/164]	Loss 0.7612 (0.7936)	Accuracy 79.688 (74.537)
Test: [ 90/164]	Loss 0.7743 (0.7701)	Accuracy 78.125 (75.378)
Test: [100/164]	Loss 0.0198 (0.7146)	Accuracy 100.000 (77.205)
Test: [110/164]	Loss 0.2572 (0.6735)	Accuracy 90.625 (78.597)
Test: [120/164]	Loss 0.4415 (0.6357)	Accuracy 90.625 (79.836)
Test: [130/164]	Loss 0.2311 (0.6076)	Accuracy 94.531 (80.797)
Test: [140/164]	Loss 0.5777 (0.5893)	Accuracy 80.469 (81.472)
Test: [150/164]	Loss 0.6872 (0.6011)	Accuracy 74.219 (81.141)
Test: [160/164]	Loss 1.5537 (0.6195)	Accuracy 50.781 (80.566)
 * Accuracy 80.474
Current best accuracy: 80.4735107421875
459.3883969783783
Current learning rate: 0.001
Epoch: [21][  0/383]	Loss 0.2816 (0.2816)	Accuracy 90.625 (90.625)
Epoch: [21][ 10/383]	Loss 0.2909 (0.3068)	Accuracy 89.062 (89.702)
Epoch: [21][ 20/383]	Loss 0.1938 (0.3060)	Accuracy 94.531 (90.030)
Epoch: [21][ 30/383]	Loss 0.3620 (0.3111)	Accuracy 85.938 (89.415)
Epoch: [21][ 40/383]	Loss 0.3550 (0.3070)	Accuracy 88.281 (89.634)
Epoch: [21][ 50/383]	Loss 0.3394 (0.3126)	Accuracy 85.938 (89.354)
Epoch: [21][ 60/383]	Loss 0.3981 (0.3227)	Accuracy 86.719 (89.024)
Epoch: [21][ 70/383]	Loss 0.3631 (0.3255)	Accuracy 88.281 (88.699)
Epoch: [21][ 80/383]	Loss 0.2848 (0.3292)	Accuracy 87.500 (88.580)
Epoch: [21][ 90/383]	Loss 0.3727 (0.3304)	Accuracy 85.938 (88.470)
Epoch: [21][100/383]	Loss 0.3017 (0.3319)	Accuracy 89.844 (88.405)
Epoch: [21][110/383]	Loss 0.2870 (0.3319)	Accuracy 89.062 (88.380)
Epoch: [21][120/383]	Loss 0.4255 (0.3376)	Accuracy 85.938 (88.204)
Epoch: [21][130/383]	Loss 0.4047 (0.3385)	Accuracy 84.375 (88.132)
Epoch: [21][140/383]	Loss 0.4186 (0.3389)	Accuracy 85.156 (88.121)
Epoch: [21][150/383]	Loss 0.3117 (0.3381)	Accuracy 90.625 (88.167)
Epoch: [21][160/383]	Loss 0.2940 (0.3412)	Accuracy 89.844 (88.087)
Epoch: [21][170/383]	Loss 0.3010 (0.3443)	Accuracy 90.625 (87.929)
Epoch: [21][180/383]	Loss 0.3416 (0.3473)	Accuracy 87.500 (87.798)
Epoch: [21][190/383]	Loss 0.4923 (0.3514)	Accuracy 82.031 (87.578)
Epoch: [21][200/383]	Loss 0.3019 (0.3528)	Accuracy 87.500 (87.457)
Epoch: [21][210/383]	Loss 0.2924 (0.3524)	Accuracy 88.281 (87.452)
Epoch: [21][220/383]	Loss 0.3337 (0.3535)	Accuracy 89.062 (87.436)
Epoch: [21][230/383]	Loss 0.3291 (0.3525)	Accuracy 89.062 (87.497)
Epoch: [21][240/383]	Loss 0.2960 (0.3544)	Accuracy 92.188 (87.455)
Epoch: [21][250/383]	Loss 0.3900 (0.3548)	Accuracy 85.156 (87.428)
Epoch: [21][260/383]	Loss 0.3004 (0.3557)	Accuracy 88.281 (87.359)
Epoch: [21][270/383]	Loss 0.4025 (0.3578)	Accuracy 88.281 (87.301)
Epoch: [21][280/383]	Loss 0.4608 (0.3604)	Accuracy 85.938 (87.205)
Epoch: [21][290/383]	Loss 0.5428 (0.3623)	Accuracy 82.812 (87.148)
Epoch: [21][300/383]	Loss 0.3441 (0.3640)	Accuracy 85.156 (87.059)
Epoch: [21][310/383]	Loss 0.3036 (0.3642)	Accuracy 88.281 (87.043)
Epoch: [21][320/383]	Loss 0.4971 (0.3656)	Accuracy 82.812 (86.996)
Epoch: [21][330/383]	Loss 0.3004 (0.3668)	Accuracy 89.062 (86.924)
Epoch: [21][340/383]	Loss 0.4129 (0.3665)	Accuracy 81.250 (86.927)
Epoch: [21][350/383]	Loss 0.3710 (0.3670)	Accuracy 89.062 (86.926)
Epoch: [21][360/383]	Loss 0.5528 (0.3678)	Accuracy 79.688 (86.918)
Epoch: [21][370/383]	Loss 0.3125 (0.3679)	Accuracy 88.281 (86.940)
Epoch: [21][380/383]	Loss 0.3967 (0.3686)	Accuracy 87.500 (86.914)
Test: [  0/164]	Loss 1.3287 (1.3287)	Accuracy 57.031 (57.031)
Test: [ 10/164]	Loss 0.7145 (1.1409)	Accuracy 73.438 (63.565)
Test: [ 20/164]	Loss 1.8355 (1.2889)	Accuracy 53.906 (60.491)
Test: [ 30/164]	Loss 1.4274 (1.3276)	Accuracy 60.156 (59.476)
Test: [ 40/164]	Loss 1.0197 (1.3195)	Accuracy 66.406 (60.423)
Test: [ 50/164]	Loss 0.2629 (1.2209)	Accuracy 89.062 (63.480)
Test: [ 60/164]	Loss 0.6003 (1.1372)	Accuracy 83.594 (65.881)
Test: [ 70/164]	Loss 0.3287 (1.0397)	Accuracy 90.625 (68.706)
Test: [ 80/164]	Loss 0.8014 (0.9603)	Accuracy 71.094 (70.978)
Test: [ 90/164]	Loss 0.7507 (0.9289)	Accuracy 72.656 (71.901)
Test: [100/164]	Loss 0.0146 (0.8593)	Accuracy 100.000 (74.010)
Test: [110/164]	Loss 0.0489 (0.7897)	Accuracy 99.219 (76.126)
Test: [120/164]	Loss 0.0730 (0.7329)	Accuracy 96.875 (77.860)
Test: [130/164]	Loss 0.4261 (0.7008)	Accuracy 92.188 (78.906)
Test: [140/164]	Loss 0.4334 (0.6736)	Accuracy 88.281 (79.804)
Test: [150/164]	Loss 0.4328 (0.6670)	Accuracy 85.156 (79.967)
Test: [160/164]	Loss 1.2171 (0.6669)	Accuracy 67.188 (79.950)
 * Accuracy 80.011
Current best accuracy: 80.4735107421875
458.2443959712982
Current learning rate: 0.001
Epoch: [22][  0/383]	Loss 0.2383 (0.2383)	Accuracy 91.406 (91.406)
Epoch: [22][ 10/383]	Loss 0.2708 (0.3520)	Accuracy 89.062 (87.855)
Epoch: [22][ 20/383]	Loss 0.2931 (0.3350)	Accuracy 89.844 (88.095)
Epoch: [22][ 30/383]	Loss 0.3281 (0.3288)	Accuracy 88.281 (88.508)
Epoch: [22][ 40/383]	Loss 0.3832 (0.3278)	Accuracy 85.938 (88.434)
Epoch: [22][ 50/383]	Loss 0.3525 (0.3320)	Accuracy 83.594 (88.343)
Epoch: [22][ 60/383]	Loss 0.3367 (0.3327)	Accuracy 88.281 (88.384)
Epoch: [22][ 70/383]	Loss 0.3258 (0.3327)	Accuracy 87.500 (88.446)
Epoch: [22][ 80/383]	Loss 0.3609 (0.3353)	Accuracy 88.281 (88.397)
Epoch: [22][ 90/383]	Loss 0.3483 (0.3346)	Accuracy 88.281 (88.393)
Epoch: [22][100/383]	Loss 0.3656 (0.3340)	Accuracy 87.500 (88.459)
Epoch: [22][110/383]	Loss 0.4506 (0.3320)	Accuracy 84.375 (88.514)
Epoch: [22][120/383]	Loss 0.2133 (0.3324)	Accuracy 94.531 (88.507)
Epoch: [22][130/383]	Loss 0.4231 (0.3363)	Accuracy 87.500 (88.395)
Epoch: [22][140/383]	Loss 0.2713 (0.3359)	Accuracy 89.844 (88.387)
Epoch: [22][150/383]	Loss 0.4229 (0.3362)	Accuracy 83.594 (88.390)
Epoch: [22][160/383]	Loss 0.4626 (0.3372)	Accuracy 86.719 (88.403)
Epoch: [22][170/383]	Loss 0.3603 (0.3390)	Accuracy 82.812 (88.277)
Epoch: [22][180/383]	Loss 0.3869 (0.3409)	Accuracy 83.594 (88.191)
Epoch: [22][190/383]	Loss 0.3755 (0.3433)	Accuracy 85.938 (88.081)
Epoch: [22][200/383]	Loss 0.4286 (0.3461)	Accuracy 85.938 (88.013)
Epoch: [22][210/383]	Loss 0.4429 (0.3463)	Accuracy 84.375 (87.981)
Epoch: [22][220/383]	Loss 0.3784 (0.3463)	Accuracy 87.500 (87.938)
Epoch: [22][230/383]	Loss 0.3925 (0.3464)	Accuracy 88.281 (87.923)
Epoch: [22][240/383]	Loss 0.3348 (0.3489)	Accuracy 87.500 (87.782)
Epoch: [22][250/383]	Loss 0.3825 (0.3484)	Accuracy 87.500 (87.793)
Epoch: [22][260/383]	Loss 0.3642 (0.3495)	Accuracy 85.938 (87.733)
Epoch: [22][270/383]	Loss 0.4156 (0.3499)	Accuracy 85.938 (87.734)
Epoch: [22][280/383]	Loss 0.2282 (0.3497)	Accuracy 92.969 (87.761)
Epoch: [22][290/383]	Loss 0.3063 (0.3511)	Accuracy 88.281 (87.701)
Epoch: [22][300/383]	Loss 0.3300 (0.3521)	Accuracy 88.281 (87.669)
